id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
600593;1339449.0;2024-05-14;terça-feira;17:10:00;BA;349.0;1043;CORRENTINA;Sim;Reação tardia ou ineficiente do condutor;1;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1072960.0;Caminhão-trator;M.BENZ/LS 1935;1994.0;Condutor;Lesões Leves;36.0;Masculino;0.0;1.0;0.0;0.0;-13.798735;-46.164127;SPRF-BA;DEL08-BA;
602000;1342880.0;2024-02-10;sábado;11:00:00;BA;349.0;935;CORRENTINA;Sim;Acumulo de água sobre o pavimento;1;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;1075684.0;Automóvel;HONDA/CIVIC LXL FLEX;2010.0;Passageiro;Lesões Leves;47.0;Feminino;0.0;1.0;0.0;0.0;-13.34775335;-44.63734466;SPRF-BA;DEL08-BA;
602000;1342881.0;2024-02-10;sábado;11:00:00;BA;349.0;935;CORRENTINA;Sim;Acumulo de água sobre o pavimento;1;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;1075684.0;Automóvel;HONDA/CIVIC LXL FLEX;2010.0;Passageiro;Lesões Leves;52.0;Feminino;0.0;1.0;0.0;0.0;-13.34775335;-44.63734466;SPRF-BA;DEL08-BA;
602000;1342882.0;2024-02-10;sábado;11:00:00;BA;349.0;935;CORRENTINA;Sim;Acumulo de água sobre o pavimento;1;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;1075684.0;Automóvel;HONDA/CIVIC LXL FLEX;2010.0;Passageiro;Lesões Leves;52.0;Masculino;0.0;1.0;0.0;0.0;-13.34775335;-44.63734466;SPRF-BA;DEL08-BA;
602000;1342883.0;2024-02-10;sábado;11:00:00;BA;349.0;935;CORRENTINA;Sim;Acumulo de água sobre o pavimento;1;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;1075684.0;Automóvel;HONDA/CIVIC LXL FLEX;2010.0;Passageiro;Lesões Graves;34.0;Masculino;0.0;0.0;1.0;0.0;-13.34775335;-44.63734466;SPRF-BA;DEL08-BA;
602000;1342884.0;2024-02-10;sábado;11:00:00;BA;349.0;935;CORRENTINA;Sim;Acumulo de água sobre o pavimento;1;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;1075684.0;Automóvel;HONDA/CIVIC LXL FLEX;2010.0;Condutor;Lesões Leves;51.0;Masculino;0.0;1.0;0.0;0.0;-13.34775335;-44.63734466;SPRF-BA;DEL08-BA;
605162;1350694.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Reação tardia ou ineficiente do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081903.0;Caminhão-trator;M.BENZ/LS 1634;2008.0;Condutor;Ileso;51.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350695.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Reação tardia ou ineficiente do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081904.0;Caminhão-trator;VOLVO/FH 540 6X4T;2023.0;Condutor;Ileso;70.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350696.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Reação tardia ou ineficiente do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081905.0;Caminhão;VW/24.280 CRM 6X2;2013.0;Condutor;Lesões Leves;31.0;Masculino;0.0;1.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Reação tardia ou ineficiente do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081906.0;Semireboque;SR/GUERRA AG GR;2014.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Reação tardia ou ineficiente do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081907.0;Semireboque;SR/RODOLINEA SRPR 3E;2007.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350694.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Falta de acostamento;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081903.0;Caminhão-trator;M.BENZ/LS 1634;2008.0;Condutor;Ileso;51.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350695.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Falta de acostamento;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081904.0;Caminhão-trator;VOLVO/FH 540 6X4T;2023.0;Condutor;Ileso;70.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350696.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Falta de acostamento;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081905.0;Caminhão;VW/24.280 CRM 6X2;2013.0;Condutor;Lesões Leves;31.0;Masculino;0.0;1.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Falta de acostamento;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081906.0;Semireboque;SR/GUERRA AG GR;2014.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Falta de acostamento;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081907.0;Semireboque;SR/RODOLINEA SRPR 3E;2007.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350694.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Sim;Ausência de reação do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081903.0;Caminhão-trator;M.BENZ/LS 1634;2008.0;Condutor;Ileso;51.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350695.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Sim;Ausência de reação do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081904.0;Caminhão-trator;VOLVO/FH 540 6X4T;2023.0;Condutor;Ileso;70.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350696.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Sim;Ausência de reação do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081905.0;Caminhão;VW/24.280 CRM 6X2;2013.0;Condutor;Lesões Leves;31.0;Masculino;0.0;1.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Sim;Ausência de reação do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081906.0;Semireboque;SR/GUERRA AG GR;2014.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Sim;Ausência de reação do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081907.0;Semireboque;SR/RODOLINEA SRPR 3E;2007.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350694.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Mal súbito do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081903.0;Caminhão-trator;M.BENZ/LS 1634;2008.0;Condutor;Ileso;51.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350695.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Mal súbito do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081904.0;Caminhão-trator;VOLVO/FH 540 6X4T;2023.0;Condutor;Ileso;70.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350696.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Mal súbito do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081905.0;Caminhão;VW/24.280 CRM 6X2;2013.0;Condutor;Lesões Leves;31.0;Masculino;0.0;1.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Mal súbito do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081906.0;Semireboque;SR/GUERRA AG GR;2014.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Mal súbito do condutor;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081907.0;Semireboque;SR/RODOLINEA SRPR 3E;2007.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350694.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Velocidade Incompatível;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081903.0;Caminhão-trator;M.BENZ/LS 1634;2008.0;Condutor;Ileso;51.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350695.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Velocidade Incompatível;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081904.0;Caminhão-trator;VOLVO/FH 540 6X4T;2023.0;Condutor;Ileso;70.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350696.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Velocidade Incompatível;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081905.0;Caminhão;VW/24.280 CRM 6X2;2013.0;Condutor;Lesões Leves;31.0;Masculino;0.0;1.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Velocidade Incompatível;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081906.0;Semireboque;SR/GUERRA AG GR;2014.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Velocidade Incompatível;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081907.0;Semireboque;SR/RODOLINEA SRPR 3E;2007.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350694.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Condutor Dormindo;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081903.0;Caminhão-trator;M.BENZ/LS 1634;2008.0;Condutor;Ileso;51.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350695.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Condutor Dormindo;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081904.0;Caminhão-trator;VOLVO/FH 540 6X4T;2023.0;Condutor;Ileso;70.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350696.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Condutor Dormindo;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081905.0;Caminhão;VW/24.280 CRM 6X2;2013.0;Condutor;Lesões Leves;31.0;Masculino;0.0;1.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Condutor Dormindo;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081906.0;Semireboque;SR/GUERRA AG GR;2014.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Condutor Dormindo;3;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081907.0;Semireboque;SR/RODOLINEA SRPR 3E;2007.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350694.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Reação tardia ou ineficiente do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081903.0;Caminhão-trator;M.BENZ/LS 1634;2008.0;Condutor;Ileso;51.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350695.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Reação tardia ou ineficiente do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081904.0;Caminhão-trator;VOLVO/FH 540 6X4T;2023.0;Condutor;Ileso;70.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350696.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Reação tardia ou ineficiente do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081905.0;Caminhão;VW/24.280 CRM 6X2;2013.0;Condutor;Lesões Leves;31.0;Masculino;0.0;1.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Reação tardia ou ineficiente do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081906.0;Semireboque;SR/GUERRA AG GR;2014.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Reação tardia ou ineficiente do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081907.0;Semireboque;SR/RODOLINEA SRPR 3E;2007.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350694.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Falta de acostamento;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081903.0;Caminhão-trator;M.BENZ/LS 1634;2008.0;Condutor;Ileso;51.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350695.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Falta de acostamento;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081904.0;Caminhão-trator;VOLVO/FH 540 6X4T;2023.0;Condutor;Ileso;70.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350696.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Falta de acostamento;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081905.0;Caminhão;VW/24.280 CRM 6X2;2013.0;Condutor;Lesões Leves;31.0;Masculino;0.0;1.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Falta de acostamento;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081906.0;Semireboque;SR/GUERRA AG GR;2014.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Falta de acostamento;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081907.0;Semireboque;SR/RODOLINEA SRPR 3E;2007.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350694.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Sim;Ausência de reação do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081903.0;Caminhão-trator;M.BENZ/LS 1634;2008.0;Condutor;Ileso;51.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350695.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Sim;Ausência de reação do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081904.0;Caminhão-trator;VOLVO/FH 540 6X4T;2023.0;Condutor;Ileso;70.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350696.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Sim;Ausência de reação do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081905.0;Caminhão;VW/24.280 CRM 6X2;2013.0;Condutor;Lesões Leves;31.0;Masculino;0.0;1.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Sim;Ausência de reação do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081906.0;Semireboque;SR/GUERRA AG GR;2014.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Sim;Ausência de reação do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081907.0;Semireboque;SR/RODOLINEA SRPR 3E;2007.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350694.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Mal súbito do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081903.0;Caminhão-trator;M.BENZ/LS 1634;2008.0;Condutor;Ileso;51.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350695.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Mal súbito do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081904.0;Caminhão-trator;VOLVO/FH 540 6X4T;2023.0;Condutor;Ileso;70.0;Masculino;1.0;0.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;1350696.0;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Mal súbito do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081905.0;Caminhão;VW/24.280 CRM 6X2;2013.0;Condutor;Lesões Leves;31.0;Masculino;0.0;1.0;0.0;0.0;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Mal súbito do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081906.0;Semireboque;SR/GUERRA AG GR;2014.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
605162;;2024-05-27;segunda-feira;07:00:00;BA;349.0;1046;CORRENTINA;Não;Mal súbito do condutor;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Simples;Curva;Não;1081907.0;Semireboque;SR/RODOLINEA SRPR 3E;2007.0;;;;;;;;;-13.721823;-45.921846;SPRF-BA;DEL08-BA;
